current_price,predicted_price_7d,price_volatility_30d,storage_capacity_kg,quantity_kg,days_since_harvest,distance_to_nearest_buyer_km,rain_probability_pct,demand_score,label
14.73,17.87,0.2187,200.0,2242.5,0,118.5,39.2,0.213,AGGREGATE
66.02,62.25,0.2238,200.0,2883.8,6,68.1,84.4,0.311,SELL_NOW
26.36,33.31,0.1178,500.0,2067.8,13,84.1,80.7,0.407,SELL_NOW
47.8,61.42,0.1202,0.0,1754.6,4,16.0,62.5,0.276,SELL_NOW
71.61,77.74,0.0285,500.0,2842.3,16,31.6,26.9,0.235,AGGREGATE
55.56,48.42,0.171,1000.0,1384.5,20,18.5,28.4,0.152,SELL_NOW
47.31,46.71,0.2071,500.0,1838.0,5,48.0,12.4,0.886,WAIT
32.7,39.21,0.0687,5000.0,1481.4,15,35.5,92.2,0.36,STORE
33.31,32.77,0.1111,200.0,2805.3,10,88.5,17.3,0.361,WAIT
56.86,47.97,0.2113,200.0,320.6,9,14.8,57.3,0.286,SELL_NOW
79.59,85.83,0.2205,0.0,1553.2,14,90.7,58.4,0.528,WAIT
56.33,68.87,0.0684,0.0,2092.2,6,7.4,37.0,0.563,AGGREGATE
49.04,58.75,0.1421,1000.0,2396.5,1,25.8,35.3,0.287,AGGREGATE
61.15,54.27,0.0562,1000.0,1790.8,11,95.5,66.9,0.648,SELL_NOW
42.56,48.37,0.0345,5000.0,2735.9,18,89.6,38.8,0.751,SELL_NOW
14.21,12.93,0.2287,0.0,2831.8,11,58.2,25.5,0.436,SELL_NOW
49.36,44.87,0.2069,0.0,286.5,15,7.9,39.9,0.627,SELL_NOW
77.03,95.29,0.1924,1000.0,1266.9,5,74.0,80.8,0.552,SELL_NOW
22.27,20.6,0.0217,1000.0,168.0,2,50.0,96.6,0.276,SELL_NOW
58.3,54.31,0.2125,1000.0,1055.3,1,39.4,63.6,0.757,SELL_NOW
24.07,19.26,0.1151,200.0,1656.9,19,77.6,78.2,0.821,SELL_NOW
47.51,58.69,0.0922,500.0,2741.3,4,53.5,53.3,0.684,AGGREGATE
16.77,20.06,0.1412,500.0,2555.0,10,12.9,62.5,0.392,SELL_NOW
41.53,46.25,0.0319,0.0,469.7,2,110.1,98.8,0.934,SELL_NOW
62.93,73.95,0.1916,200.0,369.8,2,93.9,43.8,0.51,AGGREGATE
34.33,30.07,0.1498,1000.0,1808.9,4,8.7,6.6,0.339,SELL_NOW
56.54,58.19,0.0548,0.0,1643.1,10,64.0,95.7,0.467,SELL_NOW
65.68,64.08,0.0552,200.0,872.5,2,11.8,79.3,0.723,SELL_NOW
74.9,63.43,0.0542,5000.0,2708.4,12,100.8,39.8,0.861,SELL_NOW
26.42,27.56,0.0237,200.0,2789.4,20,74.3,98.2,0.421,SELL_NOW
37.95,47.83,0.1511,0.0,1267.6,7,22.3,34.6,0.309,AGGREGATE
20.67,16.95,0.2117,500.0,2681.9,19,4.4,37.2,0.664,SELL_NOW
79.47,75.16,0.0142,1000.0,1213.5,9,5.7,61.0,0.929,SELL_NOW
74.89,67.68,0.0218,5000.0,2236.8,1,61.9,27.4,0.265,SELL_NOW
47.8,43.93,0.1475,200.0,1480.2,3,88.7,69.9,0.823,SELL_NOW
68.94,86.47,0.2067,0.0,455.5,17,16.3,15.3,0.529,AGGREGATE
46.47,48.05,0.0884,0.0,2791.0,18,28.1,10.8,0.82,SELL_NOW
53.65,55.43,0.0939,1000.0,1416.9,3,40.6,53.5,0.555,WAIT
16.24,19.17,0.1531,0.0,2230.0,19,27.7,55.5,0.44,AGGREGATE
62.87,55.15,0.0758,0.0,1164.8,8,48.2,10.7,0.727,SELL_NOW
18.94,19.77,0.0164,1000.0,154.8,15,68.0,96.4,0.911,SELL_NOW
67.82,68.84,0.1865,5000.0,391.5,5,82.8,57.3,0.388,WAIT
64.74,71.12,0.1602,500.0,1539.0,3,115.7,15.1,0.515,AGGREGATE
59.61,77.48,0.1494,500.0,2100.9,8,111.8,31.1,0.306,AGGREGATE
12.53,14.85,0.188,200.0,1070.7,12,69.3,80.0,0.265,SELL_NOW
31.22,31.19,0.1721,5000.0,2116.9,8,88.6,52.3,0.8,WAIT
28.42,34.49,0.0594,200.0,2126.0,5,114.2,18.8,0.281,AGGREGATE
35.21,31.17,0.0946,500.0,2141.4,20,11.8,10.3,0.814,SELL_NOW
16.13,13.15,0.0403,1000.0,1528.3,18,2.7,43.1,0.486,SELL_NOW
75.59,68.2,0.0412,0.0,2753.2,13,5.5,33.7,0.996,SELL_NOW
48.77,47.31,0.1723,500.0,1518.7,20,68.5,65.6,0.278,SELL_NOW
31.39,33.12,0.2161,5000.0,1405.8,14,92.0,92.5,0.184,WAIT
37.79,41.85,0.2411,500.0,678.2,2,45.3,24.8,0.168,AGGREGATE
41.3,51.85,0.1608,5000.0,992.2,4,66.3,85.5,0.852,SELL_NOW
52.04,54.9,0.0542,5000.0,222.8,20,62.9,92.0,0.494,WAIT
46.1,48.43,0.0354,5000.0,1937.3,17,13.2,90.2,0.103,WAIT
74.36,61.35,0.2051,200.0,820.8,13,39.9,95.2,0.887,SELL_NOW
44.79,36.61,0.1489,1000.0,982.1,15,4.3,84.2,0.889,SELL_NOW
79.45,85.46,0.1584,500.0,2335.4,13,15.1,59.3,0.826,SELL_NOW
69.6,70.93,0.1976,1000.0,1048.9,8,97.8,41.0,0.323,WAIT
24.6,30.0,0.1788,0.0,802.4,14,99.9,49.2,0.435,AGGREGATE
75.14,66.15,0.2103,500.0,590.3,6,96.6,87.3,0.77,SELL_NOW
18.15,14.74,0.0235,1000.0,2347.1,13,87.8,30.1,0.54,SELL_NOW
67.22,68.87,0.1894,1000.0,476.1,5,95.6,15.9,0.238,WAIT
36.64,33.67,0.2142,0.0,1415.9,20,81.2,14.1,0.319,SELL_NOW
71.46,58.94,0.0787,5000.0,1570.1,14,81.0,82.7,0.975,SELL_NOW
70.76,82.25,0.1637,500.0,2093.4,19,80.7,76.1,0.236,SELL_NOW
66.41,56.84,0.0854,500.0,1936.5,7,62.7,49.8,0.753,SELL_NOW
65.3,72.1,0.2399,0.0,2451.1,1,44.9,27.5,0.53,AGGREGATE
31.33,29.46,0.018,5000.0,229.8,7,88.2,67.8,0.774,SELL_NOW
15.66,13.89,0.1492,500.0,959.7,0,37.2,3.8,0.695,SELL_NOW
38.21,37.82,0.05,500.0,912.4,16,66.1,56.8,0.495,SELL_NOW
22.15,26.59,0.1809,500.0,523.4,18,53.1,39.8,0.419,AGGREGATE
58.65,58.41,0.0522,5000.0,938.6,4,34.6,97.8,0.779,WAIT
34.23,40.23,0.0665,0.0,998.3,19,117.0,50.8,0.391,AGGREGATE
78.29,67.55,0.1286,500.0,1613.5,15,32.5,55.2,0.809,SELL_NOW
54.87,65.09,0.2296,1000.0,2024.7,6,38.5,71.2,0.712,SELL_NOW
67.57,62.06,0.0608,5000.0,1205.2,6,21.1,48.5,0.62,SELL_NOW
19.28,21.95,0.0446,200.0,2186.5,17,99.1,22.5,0.432,AGGREGATE
70.34,76.17,0.1922,0.0,1074.9,17,71.2,53.7,0.285,AGGREGATE
74.59,94.33,0.1301,1000.0,941.8,1,74.3,94.4,0.739,WAIT
44.09,43.81,0.2288,500.0,1669.4,14,98.8,41.0,0.182,WAIT
52.44,43.68,0.0452,200.0,168.8,13,42.5,68.0,0.973,SELL_NOW
63.54,51.44,0.165,0.0,331.4,17,24.8,97.8,0.981,SELL_NOW
22.24,26.99,0.0659,5000.0,1312.1,8,25.4,83.0,0.217,STORE
45.18,48.0,0.0476,200.0,2834.4,13,88.4,65.9,0.194,SELL_NOW
37.91,45.02,0.174,200.0,2192.4,4,74.5,73.6,0.471,SELL_NOW
20.25,18.57,0.1525,1000.0,355.6,10,26.3,93.6,0.967,SELL_NOW
35.73,34.75,0.1912,0.0,2554.3,7,19.1,96.0,0.46,SELL_NOW
14.77,12.04,0.0843,1000.0,2223.7,4,16.2,96.9,0.427,SELL_NOW
11.81,15.12,0.1175,1000.0,1871.7,10,76.1,62.6,0.733,SELL_NOW
19.46,22.07,0.1073,500.0,2478.8,4,2.0,38.5,0.261,AGGREGATE
77.42,98.06,0.2462,5000.0,1271.9,16,4.2,13.3,0.427,STORE
48.47,45.21,0.0801,200.0,742.4,3,48.0,38.6,0.362,SELL_NOW
77.61,85.81,0.0808,0.0,1584.9,14,83.6,94.3,0.641,SELL_NOW
40.27,45.88,0.0951,5000.0,1691.6,18,84.0,89.0,0.246,STORE
31.83,30.52,0.1455,5000.0,1661.1,1,52.8,52.4,0.594,WAIT
45.43,55.61,0.0706,0.0,1738.7,16,83.5,53.7,0.872,AGGREGATE
40.77,51.92,0.2297,5000.0,2851.2,11,63.5,30.9,0.563,WAIT
17.4,21.61,0.0738,500.0,2716.5,16,117.3,45.5,0.715,AGGREGATE
54.86,64.16,0.225,5000.0,2639.6,9,21.2,71.4,0.168,STORE
25.12,23.58,0.0348,500.0,2424.1,17,72.9,40.2,0.504,SELL_NOW
53.37,50.21,0.1676,200.0,2835.9,18,60.0,18.8,0.185,SELL_NOW
55.51,71.15,0.2277,200.0,385.6,17,24.9,54.1,0.64,AGGREGATE
20.64,16.62,0.0505,1000.0,868.9,12,90.5,22.5,0.353,SELL_NOW
14.29,16.55,0.2424,500.0,1535.7,13,34.5,97.4,0.359,SELL_NOW
64.65,74.55,0.1187,200.0,2555.0,15,47.0,39.0,0.169,AGGREGATE
42.19,46.88,0.237,5000.0,1565.0,17,46.2,91.0,0.379,STORE
14.07,18.22,0.1724,0.0,2269.3,17,30.8,22.6,0.556,AGGREGATE
79.64,76.13,0.0824,0.0,503.0,15,52.8,18.9,0.626,SELL_NOW
14.04,13.62,0.0552,500.0,832.0,16,57.9,61.7,0.16,SELL_NOW
58.65,49.24,0.0829,1000.0,2222.2,6,89.8,77.9,0.686,SELL_NOW
78.86,80.55,0.0323,5000.0,577.7,11,92.3,56.7,0.54,WAIT
26.74,24.88,0.0445,500.0,1118.9,1,20.7,23.0,0.583,SELL_NOW
19.96,19.39,0.0351,0.0,868.1,9,71.9,3.8,0.85,WAIT
18.5,22.52,0.1115,500.0,1114.6,4,107.8,61.8,0.408,SELL_NOW
31.23,39.59,0.2009,5000.0,2154.1,20,14.8,13.1,0.257,STORE
17.07,15.24,0.0439,200.0,1166.8,2,57.8,34.3,0.597,SELL_NOW
58.45,57.65,0.0413,5000.0,1710.3,18,90.5,67.6,0.951,WAIT
14.36,18.16,0.1644,200.0,389.8,12,74.2,9.8,0.566,AGGREGATE
45.66,37.94,0.0573,200.0,2434.6,11,13.9,12.7,0.849,SELL_NOW
79.77,67.5,0.0334,200.0,1172.7,2,48.8,6.2,0.781,SELL_NOW
66.98,59.03,0.05,500.0,1980.7,5,61.9,99.6,0.566,SELL_NOW
53.07,58.24,0.2317,0.0,2203.6,13,119.5,38.7,0.683,AGGREGATE
31.44,27.52,0.2072,500.0,708.0,3,23.1,90.6,0.466,SELL_NOW
53.67,68.92,0.095,0.0,2665.6,12,117.9,29.4,0.578,AGGREGATE
46.89,47.99,0.1674,5000.0,1887.1,18,46.4,75.3,0.557,WAIT
39.83,41.85,0.1389,1000.0,1343.3,17,25.6,21.9,0.738,SELL_NOW
19.15,17.68,0.1725,5000.0,628.8,2,50.9,49.8,0.469,SELL_NOW
72.06,74.62,0.1738,500.0,2832.7,19,74.5,82.5,0.19,SELL_NOW
41.48,46.92,0.1609,500.0,2289.7,5,27.2,81.6,0.81,SELL_NOW
23.62,27.77,0.0739,0.0,703.3,15,36.4,79.4,0.716,SELL_NOW
35.74,42.07,0.0194,500.0,1079.4,19,102.8,82.4,0.955,SELL_NOW
38.99,42.46,0.1193,200.0,2448.1,2,119.9,21.1,0.486,AGGREGATE
67.93,85.06,0.2238,500.0,2117.5,11,39.5,48.2,0.17,AGGREGATE
61.35,74.16,0.1467,0.0,2320.8,18,19.6,48.5,0.209,AGGREGATE
63.85,75.25,0.2098,0.0,1379.5,18,95.6,89.1,0.796,SELL_NOW
10.77,8.92,0.248,200.0,2177.8,3,72.9,29.7,0.161,SELL_NOW
39.13,31.44,0.0493,0.0,1220.8,0,13.8,93.1,0.917,SELL_NOW
43.69,39.6,0.176,1000.0,712.7,1,113.7,45.1,0.353,SELL_NOW
11.34,12.84,0.1718,5000.0,1934.8,12,11.2,67.0,0.909,SELL_NOW
28.19,28.34,0.2452,500.0,2930.4,12,75.8,26.9,0.796,SELL_NOW
63.22,63.3,0.2465,1000.0,1000.7,1,52.0,41.0,0.884,SELL_NOW
19.6,24.35,0.1748,500.0,1436.8,18,67.7,71.0,0.293,SELL_NOW
47.47,59.23,0.0685,1000.0,2054.6,15,27.2,51.3,0.636,AGGREGATE
25.06,31.45,0.2017,500.0,1670.4,11,83.2,93.1,0.184,SELL_NOW
10.85,10.38,0.0357,200.0,2545.9,0,115.2,73.7,0.282,SELL_NOW
26.88,30.8,0.1974,0.0,2309.1,8,56.1,56.4,0.379,AGGREGATE
78.31,73.28,0.2284,0.0,269.1,16,63.7,88.7,0.767,SELL_NOW
66.11,59.19,0.1019,200.0,2995.4,9,30.3,66.6,0.122,SELL_NOW
77.17,68.86,0.1614,1000.0,2282.0,17,107.2,64.7,0.913,SELL_NOW
44.15,42.87,0.1132,5000.0,2605.3,18,116.6,24.6,0.164,WAIT
17.68,17.95,0.1151,1000.0,1988.5,6,94.8,39.5,0.439,WAIT
48.36,58.78,0.0845,0.0,2583.2,18,66.0,68.3,0.173,SELL_NOW
41.81,35.95,0.1929,5000.0,425.9,14,114.9,89.2,0.792,SELL_NOW
69.1,80.68,0.2347,500.0,1108.4,8,20.2,31.6,0.227,AGGREGATE
16.87,17.97,0.2358,5000.0,2641.6,9,58.5,21.5,0.896,SELL_NOW
44.18,41.7,0.0519,1000.0,684.8,19,65.4,59.4,0.577,SELL_NOW
20.5,21.45,0.2199,200.0,326.9,19,60.0,6.7,0.954,SELL_NOW
32.73,31.09,0.187,500.0,2385.5,3,96.7,71.5,0.361,SELL_NOW
61.61,67.66,0.0707,1000.0,2522.9,5,81.1,70.3,0.509,SELL_NOW
43.32,44.05,0.0261,500.0,571.7,3,16.9,35.5,0.725,WAIT
36.31,32.03,0.0743,5000.0,2577.6,4,42.9,89.3,0.849,SELL_NOW
37.61,32.28,0.2289,0.0,2091.6,8,42.0,50.2,0.479,SELL_NOW
42.16,45.25,0.162,1000.0,1608.2,11,68.7,64.6,0.903,SELL_NOW
64.95,81.27,0.1831,200.0,2507.7,7,36.4,21.0,0.206,AGGREGATE
72.45,70.42,0.0717,5000.0,1315.8,20,15.8,41.7,0.738,WAIT
76.87,89.67,0.1827,1000.0,662.6,4,79.1,86.2,0.413,STORE
65.08,73.5,0.0167,200.0,926.1,10,102.4,21.3,0.191,AGGREGATE
32.08,40.6,0.1001,1000.0,1565.0,10,111.9,39.1,0.448,AGGREGATE
58.17,70.41,0.1604,5000.0,1640.9,12,116.8,31.8,0.892,SELL_NOW
40.63,44.02,0.0451,1000.0,2436.2,13,94.2,15.1,0.982,AGGREGATE
27.83,31.4,0.2075,500.0,2394.9,7,18.5,29.0,0.454,AGGREGATE
68.86,86.02,0.0664,5000.0,1786.0,17,102.7,23.3,0.898,SELL_NOW
12.69,12.69,0.1665,1000.0,2364.3,18,49.2,92.4,0.559,SELL_NOW
73.12,70.45,0.1072,0.0,656.1,11,88.1,74.1,0.745,SELL_NOW
42.3,34.07,0.1531,1000.0,245.2,11,64.7,31.6,0.141,SELL_NOW
54.6,66.25,0.0358,500.0,2633.5,17,99.8,76.3,0.602,SELL_NOW
56.15,67.41,0.0141,200.0,319.1,9,52.2,2.2,0.163,AGGREGATE
72.66,61.92,0.2283,200.0,815.4,6,9.3,52.7,0.342,SELL_NOW
54.57,59.39,0.0747,200.0,2116.4,17,67.7,25.0,0.61,AGGREGATE
52.98,54.67,0.2067,0.0,1287.4,11,22.2,11.4,0.826,SELL_NOW
14.67,12.6,0.2498,500.0,2641.3,13,115.9,88.4,0.605,SELL_NOW
46.29,59.73,0.0607,5000.0,964.1,14,64.2,19.9,0.943,SELL_NOW
20.51,18.61,0.0736,200.0,134.4,15,67.3,82.2,0.829,SELL_NOW
61.62,51.37,0.1691,500.0,971.9,1,109.1,41.3,0.241,SELL_NOW
45.86,50.32,0.2417,1000.0,1776.4,17,75.7,1.4,0.45,AGGREGATE
57.62,67.38,0.2298,0.0,1190.2,11,37.7,73.3,0.702,SELL_NOW
12.92,10.54,0.1307,500.0,1651.1,15,36.9,59.6,0.945,SELL_NOW
15.94,18.0,0.2008,500.0,2642.1,12,61.2,34.4,0.989,AGGREGATE
60.14,64.12,0.0426,5000.0,2746.2,19,104.3,28.2,0.787,SELL_NOW
15.05,12.81,0.2446,500.0,871.3,16,95.8,7.4,0.616,SELL_NOW
14.99,13.28,0.2414,5000.0,1440.2,17,115.6,94.1,0.781,SELL_NOW
10.85,11.76,0.0493,0.0,1692.5,2,10.5,49.4,0.346,AGGREGATE
76.96,72.97,0.0819,0.0,2852.4,9,33.7,8.6,0.355,SELL_NOW
61.63,78.21,0.034,1000.0,2996.0,0,11.5,86.9,0.689,SELL_NOW
34.73,42.0,0.0752,5000.0,782.7,5,90.6,27.9,0.885,SELL_NOW
30.76,39.73,0.2058,5000.0,2208.2,2,18.6,20.4,0.973,SELL_NOW
34.48,32.06,0.1008,200.0,1196.3,18,13.8,28.1,0.407,SELL_NOW
64.23,82.52,0.0312,200.0,123.5,3,68.3,56.5,0.817,SELL_NOW
56.3,57.18,0.0921,1000.0,126.8,19,50.6,7.4,0.866,SELL_NOW
22.96,22.36,0.2455,0.0,1435.6,2,86.4,48.2,0.661,WAIT
22.19,18.31,0.1611,200.0,1516.2,7,59.5,89.6,0.413,SELL_NOW
16.89,13.96,0.1099,500.0,165.5,7,52.2,18.8,0.657,SELL_NOW
56.22,64.43,0.05,0.0,2092.1,6,52.2,33.1,0.626,AGGREGATE
63.51,65.35,0.2467,500.0,952.6,1,104.9,39.6,0.646,WAIT
28.55,26.08,0.207,5000.0,1723.7,20,48.6,58.6,0.657,SELL_NOW
11.47,12.69,0.0776,0.0,972.7,5,41.3,91.9,0.862,SELL_NOW
15.75,14.59,0.0268,1000.0,584.7,15,41.9,39.5,0.253,SELL_NOW
77.75,84.66,0.0236,5000.0,1280.8,9,25.2,6.9,0.431,WAIT
30.68,30.06,0.0389,5000.0,773.6,3,103.6,34.8,0.627,WAIT
63.85,77.37,0.1494,500.0,1650.9,12,19.3,19.0,0.355,AGGREGATE
53.73,65.03,0.2329,5000.0,676.6,9,109.2,65.2,0.98,SELL_NOW
36.74,38.16,0.1292,200.0,1574.4,20,35.4,2.9,0.337,SELL_NOW
24.4,23.8,0.2123,0.0,556.4,13,108.1,29.2,0.523,WAIT
18.5,18.15,0.117,200.0,2045.8,8,95.3,54.5,0.89,WAIT
53.05,63.81,0.1801,500.0,2286.4,10,70.7,27.7,0.172,AGGREGATE
64.22,61.92,0.1856,500.0,420.1,17,81.0,55.1,0.839,WAIT
55.07,49.82,0.0518,0.0,1456.6,10,40.4,11.5,0.614,SELL_NOW
47.12,39.69,0.0967,5000.0,305.5,16,69.8,94.3,0.129,SELL_NOW
12.94,13.37,0.163,1000.0,1834.7,1,36.5,29.1,0.913,SELL_NOW
77.79,80.99,0.027,500.0,866.8,2,49.5,92.3,0.135,SELL_NOW
65.91,80.44,0.0968,0.0,1630.1,10,92.2,32.6,0.564,AGGREGATE
30.5,27.77,0.1384,1000.0,1600.6,17,30.8,78.2,0.144,SELL_NOW
78.6,77.85,0.2491,5000.0,2780.6,2,101.0,24.6,0.164,WAIT
52.13,62.78,0.1239,500.0,1692.3,14,46.4,67.0,0.898,SELL_NOW
50.77,61.52,0.2059,0.0,1790.7,10,64.8,32.4,0.789,AGGREGATE
62.37,61.89,0.1137,0.0,1264.8,10,113.2,50.9,0.277,WAIT
66.82,68.8,0.2011,0.0,2852.3,19,82.4,67.4,0.658,SELL_NOW
55.95,53.25,0.1529,500.0,2353.8,10,78.2,58.9,0.815,WAIT
18.97,24.02,0.2228,1000.0,927.7,18,86.0,57.6,0.901,SELL_NOW
33.68,28.94,0.1086,0.0,2548.2,0,110.3,6.6,0.521,SELL_NOW
74.97,94.97,0.155,5000.0,1353.9,4,31.3,24.9,0.908,SELL_NOW
25.72,29.37,0.1612,0.0,2503.1,9,74.4,57.2,0.557,AGGREGATE
36.05,38.42,0.1102,1000.0,2486.4,9,49.2,1.8,0.719,WAIT
40.25,32.85,0.0446,500.0,647.7,13,3.4,25.1,0.981,SELL_NOW
40.76,42.3,0.0325,0.0,2133.3,1,16.8,22.9,0.312,WAIT
52.91,53.11,0.014,0.0,942.9,3,40.3,25.0,0.252,WAIT
76.02,66.94,0.2196,5000.0,962.7,1,68.7,53.6,0.408,SELL_NOW
26.85,30.29,0.0668,5000.0,959.4,17,106.0,58.2,0.248,STORE
18.51,23.79,0.0608,0.0,2204.1,12,95.4,90.9,0.356,SELL_NOW
23.82,25.75,0.1866,0.0,766.5,18,67.3,38.6,0.769,AGGREGATE
72.08,83.43,0.0868,5000.0,102.6,4,10.7,92.7,0.53,WAIT
55.21,46.05,0.1315,1000.0,2174.2,19,35.7,65.2,0.438,SELL_NOW
30.01,30.28,0.049,200.0,596.4,1,45.3,91.3,0.432,SELL_NOW
67.12,57.6,0.2403,200.0,403.0,10,75.4,83.3,0.275,SELL_NOW
70.3,77.78,0.2144,0.0,788.8,17,9.7,68.8,0.503,SELL_NOW
69.26,87.9,0.2173,5000.0,1201.7,5,64.6,35.6,0.662,WAIT
74.32,84.05,0.1076,500.0,1480.1,9,108.4,24.1,0.225,AGGREGATE
27.66,23.19,0.193,500.0,229.3,16,85.2,22.2,0.976,SELL_NOW
62.85,61.43,0.0445,200.0,2914.7,10,96.1,95.2,0.499,SELL_NOW
42.24,45.42,0.0121,1000.0,2176.6,18,82.4,95.9,0.953,SELL_NOW
68.94,69.05,0.0148,200.0,1037.3,16,26.4,72.5,0.221,SELL_NOW
60.99,74.22,0.1508,0.0,1024.2,3,15.0,88.4,0.79,SELL_NOW
64.35,77.69,0.1193,1000.0,1400.8,13,99.9,91.9,0.656,SELL_NOW
55.93,61.86,0.1343,500.0,1916.1,19,84.1,51.2,0.838,AGGREGATE
22.42,22.12,0.0118,5000.0,524.5,3,69.9,62.9,0.641,WAIT
48.15,44.67,0.1114,5000.0,647.9,13,24.3,41.9,0.967,SELL_NOW
78.93,67.32,0.1823,0.0,2592.4,3,73.2,41.8,0.664,SELL_NOW
75.62,73.91,0.1162,200.0,843.1,5,5.7,3.8,0.806,WAIT
13.02,13.11,0.1857,0.0,1202.6,8,16.0,43.4,0.89,SELL_NOW
21.54,24.51,0.0659,5000.0,2626.7,20,38.8,67.3,0.743,WAIT
19.22,21.7,0.2052,500.0,2023.1,11,54.4,42.2,0.572,AGGREGATE
60.82,50.79,0.1512,5000.0,1091.0,7,16.2,87.2,0.346,SELL_NOW
67.24,67.09,0.0606,1000.0,2082.7,3,16.2,33.3,0.869,WAIT
24.95,22.22,0.0668,5000.0,157.1,4,87.7,13.3,0.533,SELL_NOW
45.41,39.89,0.1607,5000.0,2233.4,5,69.2,81.2,0.659,SELL_NOW
68.85,83.56,0.2092,1000.0,1512.3,4,65.0,67.4,0.171,SELL_NOW
61.3,50.32,0.1098,200.0,2458.2,18,55.4,24.2,0.548,SELL_NOW
47.96,48.42,0.072,5000.0,2868.4,7,117.2,53.6,0.728,WAIT
51.32,45.38,0.2181,0.0,2784.8,8,7.9,40.2,0.626,SELL_NOW
45.59,56.51,0.1706,5000.0,2736.9,14,23.3,93.9,0.504,WAIT
30.83,33.25,0.1175,0.0,1585.3,3,78.4,60.7,0.301,SELL_NOW
49.55,45.37,0.1271,1000.0,1144.4,8,18.1,15.8,0.379,SELL_NOW
58.22,61.2,0.059,5000.0,1448.6,6,71.5,50.2,0.731,WAIT
71.13,82.92,0.1604,1000.0,2100.7,7,69.0,86.3,0.302,SELL_NOW
54.54,69.76,0.0961,1000.0,2663.6,14,116.6,67.1,0.66,SELL_NOW
63.28,57.6,0.249,200.0,700.3,18,106.2,84.2,0.631,SELL_NOW
21.21,26.36,0.1252,5000.0,2762.8,14,113.6,25.0,0.973,SELL_NOW
42.31,53.61,0.1266,0.0,2464.0,4,15.4,88.8,0.155,SELL_NOW
10.65,13.4,0.1458,0.0,2938.7,18,104.4,75.6,0.197,SELL_NOW
27.27,30.48,0.23,5000.0,2652.7,6,17.2,72.9,0.555,WAIT
60.85,67.84,0.2022,200.0,911.8,5,76.7,34.7,0.574,AGGREGATE
79.43,79.55,0.1183,200.0,407.3,18,87.0,88.8,0.136,SELL_NOW
16.94,19.93,0.1825,200.0,425.5,16,21.0,63.8,0.843,SELL_NOW
38.1,40.61,0.1507,0.0,944.5,9,76.7,85.2,0.545,SELL_NOW
66.0,75.16,0.1282,1000.0,1881.1,18,8.2,36.1,0.412,AGGREGATE
24.28,24.63,0.0562,200.0,2432.5,10,36.6,14.6,0.387,WAIT
48.86,56.95,0.1213,0.0,2707.8,14,110.7,33.2,0.875,AGGREGATE
61.31,74.33,0.069,0.0,1908.9,9,22.3,45.5,0.277,AGGREGATE
53.12,46.38,0.2296,1000.0,116.3,10,9.7,53.3,0.244,SELL_NOW
23.16,28.18,0.0905,5000.0,640.3,2,54.4,51.1,0.292,STORE
34.88,37.32,0.2385,5000.0,389.2,2,102.4,54.6,0.663,WAIT
64.87,79.29,0.1379,200.0,1153.6,17,11.0,84.2,0.83,SELL_NOW
48.8,49.56,0.1616,200.0,1553.9,10,44.0,17.0,0.398,WAIT
10.37,10.26,0.1403,1000.0,225.9,19,108.2,31.6,0.256,WAIT
63.27,79.56,0.0411,200.0,1110.6,17,15.9,88.9,0.288,SELL_NOW
12.47,11.54,0.1002,1000.0,619.6,14,38.7,56.0,0.657,SELL_NOW
62.2,76.02,0.0338,0.0,1976.5,6,93.9,58.3,0.321,AGGREGATE
24.17,25.19,0.1595,200.0,1446.4,9,66.1,47.8,0.89,SELL_NOW
77.07,81.46,0.1172,0.0,1536.4,20,100.2,54.9,0.194,SELL_NOW
35.76,34.12,0.1967,500.0,1340.3,19,15.2,19.8,0.129,SELL_NOW
32.89,35.73,0.0629,1000.0,2872.5,9,110.6,54.7,0.18,AGGREGATE
20.42,19.66,0.0495,500.0,722.7,12,112.3,99.7,0.861,SELL_NOW
31.39,25.73,0.1075,200.0,1598.3,14,20.3,56.6,0.686,SELL_NOW
71.37,66.8,0.2324,0.0,2234.5,17,6.0,4.4,0.962,SELL_NOW
79.74,64.05,0.1805,200.0,1714.8,3,118.8,79.6,0.403,SELL_NOW
35.78,46.13,0.1105,500.0,2794.2,19,58.9,39.6,0.291,AGGREGATE
41.4,53.11,0.1341,200.0,1196.1,16,69.5,15.4,0.606,AGGREGATE
60.54,60.4,0.0302,5000.0,1444.7,2,74.7,86.3,0.584,WAIT
72.03,83.86,0.2463,500.0,356.7,20,95.2,19.8,0.632,WAIT
51.51,50.12,0.1699,200.0,1866.1,20,97.8,92.1,0.413,SELL_NOW
37.41,42.48,0.0785,0.0,935.8,1,24.9,44.2,0.105,AGGREGATE
38.88,46.77,0.1506,200.0,564.9,3,29.9,74.3,0.132,SELL_NOW
58.69,74.74,0.0363,0.0,1679.1,0,105.5,54.7,0.697,AGGREGATE
10.23,10.23,0.2418,5000.0,1643.7,14,98.7,25.7,0.571,WAIT
53.37,63.6,0.0519,200.0,320.0,0,74.9,67.1,0.839,SELL_NOW
34.88,32.55,0.1655,5000.0,2124.8,5,119.4,95.8,0.37,SELL_NOW
65.59,84.95,0.0689,500.0,1908.9,6,88.8,77.0,0.834,SELL_NOW
16.51,13.42,0.1822,0.0,648.2,18,27.5,60.4,0.483,SELL_NOW
51.17,56.38,0.1964,500.0,1461.4,11,101.9,99.1,0.187,SELL_NOW
